air,omega,pr_wtr,pres,rhum,uwnd,vwnd,WVHT,WVHT_6h,WVHT_ord_6h
293.626156,-0.106977,17.690872,98784.43839,59.345916,4.971526,-4.87352,2.041667,2.08,B
289.724805,-0.003478,18.2231,98710.360246,73.295001,2.845385,-4.676028,2.08,1.88,B
287.8811,0.13091,18.212903,98624.812502,75.075968,3.304365,-5.045057,1.88,1.74,B
289.588986,0.028486,19.062667,98821.797627,71.260792,4.083834,-4.638336,1.74,1.31,A
291.385308,-0.163535,14.687838,98690.321744,66.135405,5.042382,-3.570547,1.31,1.54,B
287.250037,-0.002345,13.181759,98669.634532,84.890286,3.748532,-4.807148,1.54,1.35,A
287.328789,0.167245,13.812312,98619.784528,80.398751,3.044904,-4.551499,1.35,1.44,B
290.012483,-0.051215,14.589991,98851.130006,72.831871,4.156877,-3.337947,1.44,0.97,A
292.435532,-0.199651,14.418866,98763.049393,62.713731,5.193909,-3.190604,0.97,1.06,A
287.467426,-0.087632,14.895021,98860.984738,85.340711,3.881364,-4.606388,1.06,1.55,B
287.259027,0.002109,15.144729,98831.518591,79.48443,2.713014,-5.040931,1.55,1.55,B
290.663615,0.004776,15.520724,99035.591717,66.971536,2.886822,-4.50903,1.55,2.0,B
292.992229,-0.090329,15.836228,98875.544889,61.594992,5.326153,-5.192045,2.0,2.0,B
288.819554,-0.051294,16.076268,98817.50984,76.409223,3.639772,-5.672372,2.0,2.01,B
286.841669,-0.015316,16.015696,98670.889372,81.369429,2.798522,-4.868383,2.01,2.13,C
291.192781,-0.079738,16.334893,98706.494955,66.782492,3.929295,-3.617127,2.13,1.91,B
293.561407,-0.11893,15.95272,98558.229018,60.874736,5.700699,-4.175203,1.91,1.85,B
288.245224,-0.008056,15.665882,98480.174768,82.229754,3.566372,-4.78471,1.85,2.09,B
289.099949,0.141636,14.994124,98494.267485,72.568984,2.102223,-3.83164,2.09,1.62,B
291.213791,0.061237,15.567376,98723.756142,68.958495,2.569597,-2.398802,1.62,1.28,A
293.338573,-0.030973,15.558195,98668.658439,63.602443,4.513731,-4.248127,1.28,1.16,A
288.333396,0.020861,14.02319,98666.456553,79.220218,2.996205,-4.370454,1.16,1.43,B
288.848335,0.06125,15.03179,98611.346031,75.195248,2.264552,-3.803022,1.43,1.26,A
291.515953,0.027537,17.749372,98724.636869,69.806862,2.573281,-3.425623,1.26,1.17,A
295.124952,-0.095226,20.046947,98653.509126,59.43948,4.261398,-4.049098,1.17,0.98,A
288.880583,-0.029825,23.277371,98744.4724,84.626892,2.932108,-3.406978,0.98,1.06,A
291.005616,0.078873,22.699829,98714.616014,70.061772,2.285488,-3.749945,1.06,1.02,A
292.93773,-0.015647,24.124514,98905.619345,66.83635,2.338443,-2.727593,1.02,1.05,A
294.962493,-0.110966,25.500157,98818.329501,59.938603,4.644915,-3.583874,1.05,1.06,A
289.676752,-0.044614,26.403897,98786.490617,82.700131,2.050763,-3.494275,1.06,1.19,A
290.531011,-0.012569,22.772844,98783.319073,74.715603,2.337168,-3.9131,1.19,1.15,A
292.408131,-0.05952,21.08003,98962.865723,68.985424,3.214938,-4.452917,1.15,1.19,A
293.818218,-0.093941,19.50812,98787.096936,63.967018,5.503719,-5.092523,1.19,1.53,B
290.145477,0.001334,18.991056,98696.653431,77.498947,2.908816,-5.514846,1.53,1.59,B
289.297685,-0.026292,18.140803,98665.077455,79.511861,2.859569,-5.226558,1.59,1.82,B
292.535186,-0.030837,18.366373,98765.877525,68.474703,2.771432,-4.93832,1.82,1.74,B
294.456921,-0.144435,16.778171,98591.25261,61.004122,4.913487,-3.8622,1.74,2.27,C
290.375558,-0.072909,15.977123,98627.434301,76.570431,3.185089,-4.458029,2.27,2.33,C
289.721196,0.010188,15.835198,98575.366182,77.97502,4.13352,-4.227283,2.33,2.16,C
291.200703,-0.066124,15.449041,98819.115099,73.142588,3.194755,-2.376881,2.16,1.74,B
292.926785,-0.12261,16.424519,98678.311565,66.203858,4.420843,-2.180942,1.74,1.93,B
288.845915,-0.043918,16.210659,98580.729867,83.756113,3.893957,-2.667049,1.93,1.38,B
289.805828,0.025316,16.853248,98502.594724,77.273642,2.373936,-2.370161,1.38,1.39,B
291.799159,-0.081896,18.526838,98683.431932,73.351485,2.948618,-1.067265,1.39,1.14,A
292.131737,-0.222157,17.619545,98539.952306,71.147915,4.756862,-0.291705,1.14,1.19,A
288.43898,0.005653,18.824901,98496.701914,88.390256,3.210455,-2.25324,1.19,1.1,A
289.761607,0.075531,19.119172,98516.498654,79.826457,2.750259,-1.385118,1.1,1.1,A
291.569537,-0.035755,18.409978,98730.30249,76.564262,2.935682,-0.067445,1.1,1.18,A
292.952163,-0.042229,18.213428,98664.567766,70.810907,4.650864,-1.01608,1.18,1.4,B
289.376365,0.034241,16.580051,98693.0029,86.030837,2.507378,-1.656992,1.4,1.23,A
289.990272,0.059717,16.01396,98758.995804,80.257668,2.505754,-1.834096,1.23,1.29,A
292.497002,-0.055676,15.625288,99049.458899,71.963013,2.797096,-1.971235,1.29,1.26,A
294.676443,-0.137865,14.961715,98992.112481,61.650502,3.996321,-2.395576,1.26,1.49,B
289.765654,-0.026666,14.449942,99046.102031,79.597668,2.804853,-4.130692,1.49,1.91,B
290.063365,0.007161,13.963818,99016.047112,74.808524,1.166839,-2.527015,1.91,2.33,C
292.776707,-0.008466,14.05698,99166.674676,67.180433,1.307401,-2.350489,2.33,2.38,C
295.638344,-0.074076,13.445281,99017.736,54.107321,3.106792,-2.42909,2.38,2.29,C
289.795119,-0.043446,13.000674,99008.375065,73.71994,1.406932,-2.610194,2.29,2.37,C
289.757275,0.048976,11.543115,98896.806736,68.057601,0.449959,-1.661413,2.37,2.08,B
292.11377,-0.046488,12.455296,99107.210184,65.455493,1.791223,-1.666144,2.08,1.95,B
295.096931,-0.148728,12.753666,98960.392892,56.830512,3.94046,-2.899146,1.95,2.34,C
289.318335,-0.084991,12.839807,98846.531063,78.753681,2.982542,-4.049161,2.34,2.51,C
290.292838,-0.032107,13.076148,98771.809127,71.126487,3.064313,-4.349327,2.51,2.49,C
291.922012,-0.072174,14.082308,98859.305594,67.173357,2.977172,-5.077374,2.49,2.77,D
293.87902,-0.17542,14.199197,98583.002954,60.942648,4.483411,-4.765472,2.77,2.61,C
289.531015,-0.10878,14.691161,98526.787589,79.633495,3.546552,-5.570255,2.61,3.08,D
290.678196,0.146073,13.328828,98480.502441,70.995819,3.65364,-5.322794,3.08,2.64,D
291.687987,-0.070865,13.491178,98613.525643,68.083837,2.885706,-3.557304,2.64,2.46,C
294.69446,-0.151916,14.368482,98482.973854,57.953461,4.521785,-3.232996,2.46,2.0,B
289.91986,-0.092898,14.28284,98530.528261,75.082122,3.639474,-1.745805,2.0,1.39,B
289.257633,-0.082895,13.856255,98524.29204,76.118603,2.392548,-0.272905,1.39,1.25,A
291.074541,-0.18845,15.457627,98733.863008,72.419398,2.503805,1.914604,1.25,1.4,B
293.346084,-0.268575,15.956176,98674.106325,66.204497,3.447515,2.386504,1.4,1.4,B
288.78875,-0.071223,15.879438,98732.109354,86.16555,1.487739,1.745079,1.4,1.31,A
289.372029,-0.073702,15.607508,98748.303864,80.817588,1.153038,1.344417,1.31,1.06,A
290.871907,-0.151386,16.065904,98994.600122,74.987383,1.083884,2.120214,1.06,1.03,A
292.798481,-0.194542,15.404186,98857.269832,66.647944,2.914213,1.810291,1.03,1.13,A
288.994232,-0.064667,15.386985,98888.438021,85.448159,0.331238,-0.025038,1.13,1.12,A
289.160837,0.011059,15.240086,98852.709681,81.092454,0.902078,-0.625472,1.12,1.14,A
290.787242,-0.063154,16.025053,99031.91253,77.075622,2.206132,-0.553917,1.14,1.29,A
291.449196,-0.106678,16.83657,98826.177807,71.639421,3.857317,-1.151512,1.29,1.05,A
288.477089,-0.081065,17.572056,98821.431941,88.223453,2.993431,-3.302302,1.05,1.27,A
288.772076,-0.022528,15.800187,98743.091884,83.493967,2.594917,-3.122,1.27,1.69,B
290.490302,-0.007644,16.123037,98862.636879,75.638612,1.717796,-2.936488,1.69,1.93,B
291.552625,-0.132189,15.651034,98649.486191,68.541977,4.329602,-4.588753,1.93,2.34,C
288.594274,-0.098894,17.179331,98606.744069,81.58931,2.773656,-4.45706,2.34,2.21,C
288.410635,0.015397,17.316845,98556.077713,81.974518,1.395287,-3.756776,2.21,1.86,B
290.20892,-0.051554,17.267962,98786.631157,73.284212,2.182121,-2.087847,1.86,1.58,B
292.85446,-0.100459,15.860785,98723.948293,62.06607,3.431519,-2.53557,1.58,1.73,B
289.110196,-0.144636,17.608053,98728.081456,78.049535,2.069299,-2.333987,1.73,1.89,B
288.755371,-0.018987,17.86827,98700.843169,78.719648,1.623535,-2.293997,1.89,1.82,B
290.298444,-0.080689,19.365882,98895.114828,73.216938,2.132697,-1.645826,1.82,1.82,B
292.58507,-0.064841,20.626993,98719.631459,64.628256,4.961137,-4.175784,1.82,2.18,C
288.990553,-0.037529,23.205039,98665.17613,81.387016,2.772729,-3.698673,2.18,2.16,C
289.743478,-0.03127,23.810435,98596.59071,77.202796,1.690377,-1.602462,2.16,1.99,B
291.084731,-0.049272,23.247175,98667.429573,74.726543,2.874361,-1.940424,1.99,2.04,B
293.165514,-0.059914,21.970181,98496.32434,67.296945,4.938742,-1.990592,2.04,1.81,B
289.213633,-0.037135,20.385467,98429.382971,82.25216,3.446798,-1.359468,1.81,2.04,B
288.097446,0.036991,20.772344,98430.86397,86.245056,1.463665,-0.05821,2.04,2.02,B
290.71494,-0.061405,21.247664,98679.512111,74.37666,0.889706,1.528395,2.02,1.75,B
291.820436,-0.104796,20.866139,98637.118128,71.190174,3.111632,2.234735,1.75,1.6,B
289.280809,-0.100076,20.188901,98664.111443,82.51304,0.963125,0.51104,1.6,1.61,B
289.106264,0.013426,19.838452,98587.784873,82.972793,-0.319445,0.766787,1.61,1.6,B
290.400766,-0.10341,20.394988,98800.625435,76.052903,0.316346,1.769818,1.6,1.29,A
291.513786,-0.103451,19.077691,98671.048084,71.202411,2.972903,0.656281,1.29,1.3,A
288.235377,-0.037436,19.167156,98764.998842,88.655137,1.125726,-0.955232,1.3,1.05,A
288.819393,-0.062205,18.004517,98790.641562,85.02939,1.439386,0.086211,1.05,0.98,A
289.37713,-0.105409,20.242022,99069.183226,83.049204,2.310295,-1.300618,0.98,0.92,A
290.865845,-0.124944,18.885448,99002.038261,75.647983,4.52066,-1.824211,0.92,1.04,A
288.592607,-0.090623,20.564295,99026.605184,87.3788,3.848448,-4.112392,1.04,1.35,A
288.772109,0.080835,20.877674,99003.95302,82.404282,3.509126,-4.051802,1.35,1.56,B
291.23414,-0.081949,19.376151,99083.648011,72.863483,3.094938,-4.159528,1.56,1.74,B
293.073846,-0.062333,14.001036,98812.789558,63.396099,5.654428,-4.406379,1.74,2.54,C
290.493636,-0.041757,12.663147,98711.128351,71.463924,3.446917,-4.555156,2.54,2.05,B
288.184247,0.032816,12.36319,98590.554051,81.332154,2.768874,-4.824231,2.05,2.55,C
292.604853,-0.011488,12.365664,98685.117511,61.552932,2.72347,-4.725218,2.55,2.48,C
293.786828,-0.13654,11.205042,98435.236806,57.266405,4.960559,-4.759747,2.48,3.04,D
291.253763,0.034225,11.908928,98377.062872,64.116809,2.875542,-4.962178,3.04,2.73,D
289.190537,0.016204,14.201931,98282.651062,74.753384,2.647384,-5.125075,2.73,2.67,D
292.409861,0.020435,14.13031,98416.003203,62.580835,2.860059,-4.236035,2.67,2.26,C
295.373395,-0.046539,14.599999,98306.801619,53.191373,4.661514,-2.768697,2.26,2.19,C
290.711566,-0.0034,15.793838,98364.982325,68.680774,2.442099,-3.291401,2.19,2.33,C
289.67853,0.000872,15.352715,98406.147205,71.954694,1.495479,-1.723715,2.33,2.55,C
291.530178,-0.057973,16.457814,98593.967883,66.42681,2.069998,-2.508322,2.55,2.29,C
294.930867,-0.073793,15.816129,98418.942593,54.201217,3.970919,-2.646122,2.29,2.43,C
290.127056,0.052939,16.634087,98398.350746,70.130824,2.659155,-3.89572,2.43,2.56,C
288.804105,0.101017,17.084998,98344.592085,75.413779,1.545081,-2.542245,2.56,2.38,C
292.160043,-0.028462,17.229051,98515.800331,64.897352,2.0884,-1.358996,2.38,2.25,C
294.204342,-0.095396,17.301481,98364.433609,57.636306,3.46869,-1.76093,2.25,2.26,C
289.653362,-0.118178,18.42189,98416.48418,76.835482,2.420644,-1.138646,2.26,1.92,B
289.543668,-0.032092,18.095527,98414.169435,75.870169,2.144374,-1.080632,1.92,1.81,B
290.821487,-0.108169,19.521661,98807.585951,71.747678,2.177626,-0.067704,1.81,1.71,B
293.062731,-0.103811,19.24797,98743.880554,64.081713,2.924217,-0.519164,1.71,1.3,A
288.621954,-0.023703,20.181939,98933.472378,82.005828,1.999544,-2.187546,1.3,1.38,B
289.762191,-0.061194,18.599396,98879.563721,72.938554,1.747649,-2.175762,1.38,1.35,A
290.800178,-0.125379,19.826599,99156.597093,72.676832,2.327084,-2.341841,1.35,1.15,A
293.33835,-0.101494,17.660783,99027.793993,63.071703,3.769608,-3.948934,1.15,1.5,B
288.910059,-0.007943,18.140456,99026.119578,79.47637,2.312981,-4.730073,1.5,1.49,B
287.795188,0.031022,16.506436,98933.302945,83.321062,1.951725,-3.907166,1.49,1.71,B
291.454472,-0.101863,16.304213,99090.681383,68.682324,3.382883,-3.368485,1.71,1.34,A
293.827153,-0.156725,14.982362,98977.338988,61.224618,4.442392,-3.878573,1.34,1.87,B
288.842169,-0.041205,15.237472,98916.117923,82.010141,2.816445,-3.892336,1.87,1.5,B
288.527945,0.033931,14.72079,98798.082485,81.343616,3.071247,-3.711005,1.5,1.52,B
290.735313,-0.104862,14.540456,98958.650402,71.995741,3.600145,-4.241868,1.52,1.55,B
291.933659,-0.180586,13.166076,98712.917334,64.801331,4.533956,-4.719836,1.55,2.24,C
288.414703,0.015443,13.112409,98636.606602,80.285031,2.631628,-5.182034,2.24,1.71,B
287.213007,-0.010723,12.488844,98563.849617,84.77449,3.244542,-4.390291,1.71,1.65,B
290.974231,-0.057356,15.164521,98745.011035,68.093516,3.500348,-4.18155,1.65,1.69,B
293.031206,-0.043758,15.268087,98640.263516,62.447404,5.075735,-4.787678,1.69,2.17,C
288.848446,0.056928,17.617701,98613.520679,80.829659,3.316929,-5.007937,2.17,2.12,C
287.343563,0.041677,17.373221,98581.760643,84.87516,2.447708,-3.905001,2.12,2.25,C
290.949791,0.019756,18.578644,98800.139493,69.187719,3.039971,-5.117165,2.25,2.24,C
292.771269,-0.08289,16.488052,98595.346799,63.384009,4.613762,-5.566691,2.24,2.77,D
289.116915,-0.033553,17.835949,98602.326906,77.345702,3.670793,-5.286754,2.77,2.42,C
288.825852,0.066845,15.679131,98564.55642,76.977594,2.669519,-4.980994,2.42,2.29,C
290.350328,0.02125,18.458996,98688.910237,71.232888,3.681705,-4.928184,2.29,2.45,C
291.370433,-0.045661,15.186547,98513.181896,66.132847,5.352411,-5.371479,2.45,2.16,C
287.768983,-0.008369,14.961627,98522.476748,81.901923,3.823673,-4.228005,2.16,1.68,B
287.026265,0.019529,15.005423,98506.416396,83.566402,3.602465,-3.53911,1.68,1.55,B
287.481939,-0.113755,18.080903,98692.911187,79.883683,3.579642,-3.314241,1.55,1.58,B
289.16953,-0.121016,17.380174,98610.55765,72.668947,4.248151,-2.756695,1.58,1.64,B
286.904331,0.033967,16.706712,98596.440715,86.568999,3.063246,-2.612038,1.64,1.34,A
286.660358,-0.029506,15.858175,98665.355072,85.40317,2.584122,-2.455721,1.34,1.42,B
288.12833,-0.074568,16.247933,98831.696504,78.314893,3.120634,-1.932998,1.42,1.45,B
288.666448,-0.14075,15.194327,98750.29947,74.529882,3.830788,-1.95317,1.45,1.2,A
286.291427,-0.072685,15.588763,98718.057137,91.209107,2.592313,-1.589462,1.2,1.22,A
286.945635,-0.092675,14.370129,98656.485889,82.836939,1.864791,-1.707754,1.22,1.06,A
288.672744,-0.125873,15.459099,98710.61228,74.337943,2.17212,-2.567939,1.06,1.03,A
289.995825,-0.034705,15.985996,98496.888948,67.42759,3.90411,-2.702418,1.03,1.1,A
287.343033,0.04851,17.429279,98430.17004,84.697709,2.903474,-3.922656,1.1,1.37,B
285.702921,-0.013118,14.823718,98339.370206,90.91453,2.921057,-2.263034,1.37,1.25,A
287.388151,-0.159507,15.050718,98626.834264,83.28004,2.864508,-0.330326,1.25,1.18,A
288.220926,-0.172622,14.473658,98641.802591,78.287925,4.465429,0.392755,1.18,1.07,A
286.576734,0.00091,14.90292,98662.380353,90.599973,0.924272,-0.312837,1.07,1.1,A
286.749726,-0.002506,14.678749,98682.275532,83.41318,0.900054,-0.576137,1.1,0.95,A
288.148941,-0.02237,17.172443,98849.20881,79.521832,1.792992,-0.401467,0.95,0.97,A
289.993826,-0.13292,16.214366,98741.918966,72.649903,4.331296,-2.049719,0.97,1.0,A
287.297658,-0.002077,16.95589,98716.795626,90.930504,2.066633,-3.034601,1.0,1.15,A
285.421442,0.025259,16.111316,98657.468365,96.004893,1.044731,-2.053648,1.15,1.19,A
289.442381,-0.105733,17.435374,98818.695812,75.829951,3.110209,-2.239518,1.19,1.42,B
290.608375,-0.104618,16.402965,98629.184491,71.316467,5.195303,-3.038199,1.42,2.26,C
288.098235,-0.033402,16.071334,98683.949947,82.399291,3.706008,-3.540418,2.26,2.18,C
287.408788,0.004899,15.070044,98640.080082,83.497846,2.724153,-3.55324,2.18,2.18,C
289.062432,-0.065652,15.289086,98806.090532,76.396821,3.339565,-5.146483,2.18,2.49,C
291.031292,-0.09878,14.154359,98645.061227,65.131092,5.212356,-5.838212,2.49,2.76,D
287.718101,-0.040228,15.042464,98607.598823,81.245699,3.724499,-6.522134,2.76,2.58,C
287.022858,0.013487,13.392982,98565.085546,82.630947,2.669597,-6.456696,2.58,2.62,D
289.33099,-0.026519,13.324799,98778.682811,69.699755,2.887716,-6.616959,2.62,2.71,D
292.305046,-0.095266,14.291601,98552.380171,58.032679,4.333587,-7.05469,2.71,2.09,B
289.394069,0.009394,15.903134,98571.791398,70.63832,2.162602,-7.530953,2.09,2.26,C
287.357994,0.078799,15.213764,98462.001041,81.875131,1.773083,-6.739895,2.26,1.98,B
291.252971,0.064057,15.764162,98606.5453,63.37016,0.944231,-5.538916,1.98,2.11,B
294.532102,-0.077002,14.079325,98495.787331,48.728258,3.433993,-5.686455,2.11,2.3,C
289.347653,0.006944,15.039254,98480.620471,68.089676,0.987784,-4.761865,2.3,1.99,B
288.671296,0.019491,13.7319,98467.518266,68.044049,0.332747,-3.109071,1.99,1.55,B
291.077617,-0.069438,16.405062,98783.442067,64.833484,1.785083,-2.322625,1.55,1.18,A
293.679438,-0.061521,15.891366,98752.825666,59.143022,2.692847,-2.143275,1.18,1.26,A
288.95521,0.014068,16.975705,98806.676331,80.649942,0.890094,-2.068008,1.26,1.03,A
289.420241,-0.017415,16.143953,98746.510207,75.862246,1.36099,-2.122577,1.03,1.06,A
290.96547,-0.084282,18.755799,98878.284717,69.842353,1.682689,-2.322936,1.06,1.17,A
292.407135,0.002132,19.798108,98703.654837,66.83022,3.432324,-5.647855,1.17,2.23,C
288.89877,-0.008005,17.729704,98636.252081,80.035316,2.595312,-5.764191,2.23,2.36,C
289.218043,0.047111,14.721427,98554.906603,77.147286,2.833757,-5.868566,2.36,2.45,C
291.056072,0.013961,13.964716,98725.330907,67.593749,2.707883,-6.547304,2.45,3.15,D
293.408997,-0.168674,12.449782,98488.197441,55.425796,3.833325,-6.143357,3.15,2.99,D
289.564896,0.005378,12.70502,98428.894499,67.99807,2.442533,-5.860857,2.99,2.75,D
286.888632,0.09879,12.028634,98376.960248,78.760294,0.49084,-4.635206,2.75,2.62,D
290.987509,0.095677,12.54746,98516.019874,60.834595,1.169741,-4.001526,2.62,2.47,C
295.073981,-0.07773,11.577238,98369.012085,44.072507,2.391325,-3.805083,2.47,2.25,C
289.826511,-4e-05,12.752671,98424.887348,62.978075,0.375136,-2.246993,2.25,2.46,C
287.762614,0.102971,12.8995,98483.177214,74.50093,-0.536024,-0.760885,2.46,2.01,B
291.406387,0.010636,13.182513,98682.356134,59.380461,0.61302,0.345003,2.01,1.83,B
295.621092,-0.123514,12.213376,98658.081166,47.588511,2.2049,0.592522,1.83,1.9,B
289.367118,0.018651,12.823621,98666.184289,65.064023,0.33146,0.357403,1.9,2.01,B
288.342279,0.069173,13.549206,98707.698963,64.627861,-0.83986,0.65079,2.01,2.1,B
291.526632,-0.050675,14.883775,98885.485577,55.793739,-0.715935,1.676374,2.1,1.68,B
294.755238,-0.04315,16.053837,98749.287758,54.005194,2.005943,0.959941,1.68,1.67,B
289.856099,0.006839,16.356163,98680.066973,68.752053,0.873586,-1.55379,1.67,1.49,B
288.109427,-0.029614,16.411409,98564.101308,67.892912,0.444356,0.293751,1.49,1.33,A
292.070138,-0.089172,17.852754,98695.223934,57.427409,1.47528,1.932923,1.33,1.2,A
293.391785,-0.091843,18.109497,98470.515206,62.613091,3.544646,0.86911,1.2,1.26,A
288.820155,-0.050015,18.465783,98392.112427,80.324123,2.617041,0.068801,1.26,1.23,A
288.083847,-0.006638,17.665682,98334.809765,82.425777,0.847257,1.320625,1.23,1.07,A
290.43606,-0.087663,18.668536,98416.116451,71.99692,0.388273,2.514582,1.07,1.19,A
291.539265,-0.116089,18.708633,98187.38269,70.426479,2.356977,3.106261,1.19,0.93,A
287.431993,0.043337,20.034476,98182.538776,89.478329,0.534565,2.670219,0.93,0.92,A
288.323766,-0.040856,20.054253,98120.916206,82.797569,0.121985,3.827875,0.92,0.94,A
288.051734,-0.106001,21.734718,98295.705591,89.793832,-1.806633,4.95376,0.94,1.25,A
289.344498,-0.112605,21.446227,98244.671559,83.780752,-0.10835,4.885409,1.25,1.06,A
287.806974,-0.002187,24.201733,98297.872148,92.707382,-1.131901,4.933642,1.06,0.98,A
287.564838,0.105302,24.847527,98295.649017,90.905324,-2.164238,3.803656,0.98,0.98,A
287.805993,-0.08447,26.390743,98445.563396,92.582001,-0.55294,3.681059,0.98,1.0,A
290.981089,-0.174065,26.568414,98299.893048,76.764905,1.93645,3.370698,1.0,0.88,A
288.601808,0.04781,31.162311,98304.021484,89.454431,-0.884509,2.218931,0.88,0.96,A
289.105295,-0.012535,30.147324,98227.167444,82.732215,-1.414143,2.320707,0.96,1.21,A
289.427727,-0.199013,34.692465,98308.852969,84.374551,-1.914271,3.098344,1.21,1.56,B
291.242592,-0.10471,33.098403,98067.565485,77.511019,-1.366117,2.265935,1.56,1.49,B
289.415635,0.039598,33.028821,98061.915117,86.855306,-2.56737,1.058639,1.49,1.5,B
288.390502,-0.146798,31.313792,97997.972396,86.875798,-3.012771,0.960966,1.5,1.82,B
291.304286,-0.040906,31.320941,98245.757355,75.278389,-1.788573,1.46833,1.82,1.62,B
292.901543,-0.1999,28.663169,98151.638665,71.458272,1.073686,-2.160262,1.62,1.18,A
289.501513,-0.107244,30.61303,98362.23421,89.917561,0.040485,-1.752144,1.18,1.21,A
289.135052,0.014661,30.577221,98342.298585,90.426693,-0.425583,-1.257755,1.21,1.2,A
290.154968,-0.044887,30.448329,98490.512965,91.392006,0.200141,-0.5944,1.2,1.31,A
291.003069,-0.106076,28.079961,98388.914325,84.388599,2.032353,-1.320461,1.31,1.35,A
288.573072,0.054283,28.188606,98542.618067,93.043541,0.461095,-2.096253,1.35,1.67,B
288.356426,-0.054059,25.190166,98550.759592,86.219072,1.359329,-1.774557,1.67,1.91,B
288.68607,-0.107044,22.988676,98866.442369,81.012733,1.868727,-2.220545,1.91,1.94,B
289.171838,-0.064098,18.422549,98873.753512,76.899652,3.576536,-3.608525,1.94,2.05,B
287.684768,-0.022012,17.930985,98958.470041,85.267648,2.043687,-3.353581,2.05,1.9,B
285.702149,0.08855,18.439485,99057.257067,92.972262,0.496765,-2.258227,1.9,1.91,B
288.694847,0.008678,23.441098,99189.531365,78.857056,1.301561,-3.106116,1.91,2.01,B
289.459926,-0.037979,29.732328,98970.823188,75.5878,3.067774,-3.346607,2.01,1.79,B
288.086357,0.034025,28.422732,98842.134992,90.000307,1.918628,-1.556405,1.79,1.65,B
288.123637,-0.05677,21.125265,98724.05146,88.95949,2.146824,-2.998415,1.65,2.2,C
289.039904,0.135698,18.09558,98848.027855,83.560062,2.342344,-6.941591,2.2,3.81,D
290.231759,0.055733,15.881907,98665.793377,73.01769,4.386222,-9.00718,3.81,3.56,D
288.892754,0.063823,14.750046,98745.958236,75.476341,1.978282,-10.034312,3.56,3.72,D
288.371167,0.204196,15.217955,98780.068499,70.611362,1.368378,-8.967677,3.72,3.64,D
290.915481,0.252767,19.839494,98857.334025,59.270811,1.797305,-9.171439,3.64,3.9,D
292.512576,0.069378,22.760103,98608.150377,53.040911,2.695389,-9.604278,3.9,3.43,D
289.733675,0.252484,25.69319,98580.978509,70.55862,0.584242,-8.717099,3.43,3.08,D
289.29965,0.08438,22.203362,98528.968383,69.397309,1.84208,-8.697674,3.08,2.68,D
291.362029,0.083812,20.887079,98548.252125,64.376471,2.160244,-8.988028,2.68,3.43,D
293.090423,0.047094,21.579149,98244.738825,59.108823,2.6812,-8.061008,3.43,3.1,D
289.862095,0.103026,21.501664,98263.170886,75.580081,1.900946,-6.983992,3.1,2.58,C
288.292873,0.089408,17.779428,98196.916729,82.030335,1.127798,-4.746222,2.58,2.35,C
289.332405,-0.058922,16.784403,98385.4118,77.567167,1.201702,-4.614608,2.35,3.04,D
291.526265,0.027085,14.058549,98194.831118,64.168543,4.077551,-6.404034,3.04,3.15,D
288.424731,0.085697,12.706467,98185.206885,73.252341,2.176029,-7.125522,3.15,3.14,D
287.779259,0.096613,15.017112,98190.509267,78.120698,0.677866,-4.67085,3.14,3.36,D
289.38947,0.005129,15.793557,98386.866827,72.668986,1.716325,-5.053856,3.36,2.99,D
289.731071,-0.049108,16.406029,98157.626451,63.730422,3.585901,-4.100602,2.99,2.65,D
287.9989,-0.036903,17.536629,98197.09898,72.597872,1.131601,-4.062758,2.65,2.2,C
286.968995,0.005699,15.302876,98230.847896,78.987432,0.687819,-1.923236,2.2,1.98,B
289.183105,-0.010268,13.689939,98482.304578,70.903702,1.485371,-0.95841,1.98,1.63,B
291.803765,-0.011663,13.21177,98363.020447,55.620844,2.928625,-1.93718,1.63,1.5,B
286.957647,0.113345,13.287331,98461.530091,76.048395,0.279324,-3.333859,1.5,1.63,B
286.290882,0.234478,12.736075,98437.27164,77.781122,-1.269298,-2.785076,1.63,1.32,A
289.882823,0.09021,14.168745,98543.712776,61.730729,-0.26223,-2.629441,1.32,1.27,A
292.273985,-0.074565,13.954329,98253.428623,53.178513,2.862723,-2.588405,1.27,1.39,B
288.813067,0.02863,13.400869,98292.302923,67.410583,0.620694,-2.902359,1.39,1.65,B
287.046847,-0.003501,12.761885,98229.684824,76.445908,0.235656,-2.775191,1.65,2.02,B
290.296244,0.02092,11.020232,98352.609587,60.690886,0.992692,-3.102725,2.02,1.88,B
293.082783,-0.08848,9.45914,98267.095617,50.895514,2.771452,-1.645545,1.88,1.77,B
288.189916,0.001201,10.597342,98340.820604,70.813026,0.305807,-0.612528,1.77,1.78,B
288.150893,-0.030152,11.344348,98414.838811,66.769816,-1.143688,0.086303,1.78,1.84,B
289.953228,-0.048029,11.4789,98689.11047,55.62906,-0.467374,0.90298,1.84,1.96,B
291.957393,0.050364,10.3754,98738.594164,47.384296,0.350341,-0.040722,1.96,1.63,B
289.900884,0.154085,10.728517,98946.509917,48.068974,-2.400628,-1.997706,1.63,1.51,B
289.955601,0.191006,9.435046,99026.979785,42.59874,-3.381433,-1.384501,1.51,1.4,B
290.238066,0.135002,10.701106,99334.326257,41.788593,-2.444442,-0.829807,1.4,1.3,A
292.687262,0.028776,11.187511,99224.12568,39.548722,1.437416,-1.685653,1.3,1.24,A
